id,name,messiahLine,levitical,judge,initiallyVisible,hadCollapsedChildren,age,yearsLived,born,died,tribe,spouse,refs,tooltipRaw
692,Shuham (or Hushim),false,false,false,false,false,,,,,,,Numbers 26:42,"Shuham (or Hushim)

(Numbers 26:42)"
693,Dara (or Darda),false,false,false,false,false,,,,,,,,"Dara (or Darda)

(1 Kings 4:31, 1 Chronicles 2:6)"
694,Calcol,false,false,false,false,false,,,,,,,,"Calcol

(1 Kings 4:31, 1 Chronicles 2:6)"
695,Heman,false,false,false,false,false,,,,,,,,"(1 Kings 4:31, 1 Chronicles 2:6)"
696,Azariah,true,false,false,false,false,,,,,,,,(1 Chronicles 2:8)
697,Ethan,false,false,false,false,false,,,,,,,,"(1 Kings 4:31, 1 Chronicles 2:6)"
698,Achan (or Achar),false,false,false,false,false,,,,,,,Joshua 7:1; Joshua 7:5,"Achan (or Achar)

(Joshua 7:1, 7:18, 1 Chronicles 2:7)

Achan sinned by taking banned property from Jericho and caused Israel to lose their second major battle in the land at Ai (Joshua 7:5)."
699,Carmi,false,false,false,false,false,,,,,,,Genesis 46:9,"Carmi

(Genesis 46:9, 1 Chronicles 4:1, 1 Chronicles 5:3)"
700,Zimri (or Zabdi or Mahol),false,false,false,false,false,,,,,,,Joshua 7:1,"Zimri (or Zabdi or Mahol)

(Joshua 7:1, 7:18, 1 Chronicles 2:6)"
701,Jabez,false,false,false,false,false,,,,,,,,"Jabez

(1 Chronicles 4:9)"
702,Aharhel,false,false,false,false,false,,,,,,,,"Aharhel

(1 Chronicles 4:8)"
703,Harum,false,false,false,false,false,,,,,,,,"Harum

(1 Chronicles 4:8)"
704,Zobebah,false,false,false,false,false,,,,,,,,"Zobebah

(1 Chronicles 4:8)"
705,Anub,false,false,false,false,false,,,,,,,,"Anub

(1 Chronicles 4:8)"
706,Koz,false,false,false,false,false,,,,,,,,"Koz

(1 Chronicles 4:8)"
707,Ethnan,false,false,false,false,false,,,,,,,,"Ethnan

(1 Chronicles 4:7)"
708,Izhar,false,false,false,false,false,,,,,,,,"Izhar

(1 Chronicles 4:7)"
709,Zereth,false,false,false,false,false,,,,,,,,"Zereth

(1 Chronicles 4:7)"
710,Haahashtari,false,false,false,false,false,,,,,,,,"Haahashtari

(1 Chronicles 4:6)"
711,Temeni,false,false,false,false,false,,,,,,,,"Temeni

(1 Chronicles 4:6)"
712,Hepher,false,false,false,false,false,,,,,,,,(1 Chronicles 4:6)
713,Ahuzzam,false,false,false,false,false,,,,,,,,"Ahuzzam

(1 Chronicles 4:6)"
714,Tekoa,false,false,false,false,false,,,,,,,,"Tekoa

(1 Chronicles 4:5)"
715,Achsah,false,false,false,false,false,,,,,,,Joshua 15:16; Judges 1:12,"Achsah

(Joshua 15:16, Judges 1:12)"
716,Gibea,false,false,false,false,false,,,,,,,,"Gibea

(1 Chronicles 2:49)"
717,Machbenah,false,false,false,false,false,,,,,,,,"Machbenah

(1 Chronicles 2:49)"
718,Sheva,false,false,false,false,false,,,,,,,,"Sheva

(1 Chronicles 2:49)"
719,Madmannah,false,false,false,false,false,,,,,,,,"Madmannah

(1 Chronicles 2:49)"
720,Shaaph,false,false,false,false,false,,,,,,,,"Shaaph

(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives."
721,Tirhanah,false,false,false,false,false,,,,,,,,"Tirhanah

(1 Chronicles 2:48)"
722,Sheber,false,false,false,false,false,,,,,,,,"Sheber

(1 Chronicles 2:48)"
723,Shaaph,false,false,false,false,false,,,,,,,,(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives.
724,Ephah,false,false,false,false,false,,,,,,,,(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives.
725,Pelet,false,false,false,false,false,,,,,,,,"Pelet

(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives."
726,Geshan,false,false,false,false,false,,,,,,,,"Geshan

(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives."
727,Jotham,true,false,false,false,false,,,,,,,,(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives.
728,Regem,false,false,false,false,false,,,,,,,,"Regem

(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives."
729,Gazez,false,false,false,false,false,,,,,,,,"Gazez

(1 Chronicles 2:46)"
730,Moza,false,false,false,false,false,,,,,,,,(1 Chronicles 2:46)
731,Gazez,false,false,false,false,false,,,,,,,,(1 Chronicles 2:46)
732,Haran,false,false,false,false,false,,,,,,,,(1 Chronicles 2:46)
733,Hushah,false,false,false,false,false,,,,,,,,"Hushah

(1 Chronicles 4:4)"
734,Ezer,false,false,false,false,false,,,,,,,,(1 Chronicles 4:4)
735,Gedor,false,false,false,false,false,,,,,,,,(1 Chronicles 4:4)
736,Pemuel,false,false,false,false,false,,,,,,,,"Pemuel

(1 Chronicles 4:4)"
737,Hazzelelponi,false,false,false,false,false,,,,,,,,"Hazzelelponi

(1 Chronicles 4:3)"
738,Idbash,false,false,false,false,false,,,,,,,,"Idbash

(1 Chronicles 4:3)"
739,Ishma,false,false,false,false,false,,,,,,,,"Ishma

(1 Chronicles 4:3)"
740,Jezreel,false,false,false,false,false,,,,,,,,"Jezreel

(1 Chronicles 4:3)"
741,Etam,false,false,false,false,false,,,,,,,,"Etam

(1 Chronicles 4:3)"
742,Bezalel,false,false,false,false,false,,,,,,,,"Bezalel

(1 Chronicles 2:20)"
743,Uri,false,false,false,false,false,,,,,,,,"Uri

(1 Chronicles 2:20)"
744,Beth-gader,false,false,false,false,false,,,,,,,,"Beth-gader

(1 Chronicles 2:51)"
745,Hareph,false,false,false,false,false,,,,,,,,"Hareph

(1 Chronicles 2:51)"
746,Zorites,false,false,false,false,false,,,,,,,,"Zorites

(1 Chronicles 2:54)"
